1 -0.002760 -1.499956
2 -0.002376 -1.499956
2 4.172151 1.095194
3 -0.473952 -1.667752
3 1.839280 -0.843637
4 -0.002993 -1.499957
4 14.559483 6.915233
4 14.950483 -0.399508
4 17.586583 4.347273
4 11.739783 -0.605188
4 11.614683 6.639823
4 2.036683 -1.270727
4 3.550303 -1.160497
4 5.403003 -1.011177
4 7.312883 -0.925787
4 9.222573 6.568343
4 9.210683 -0.807937
5 -0.002992 -1.499951
5 15.152346 -0.404963
5 11.864546 -0.611652
5 11.614546 6.639799
5 9.210486 -0.817974
5 9.146256 6.524019
5 7.312696 -0.925771
5 5.402836 -1.005121
5 3.538156 -1.156531
5 2.036496 -1.270651
5 14.368646 6.826609
6 -0.003016 -1.499955
6 15.152523 -0.405240
6 14.373023 6.841695
6 11.864623 -0.611874
6 11.618223 6.639485
6 9.213333 -0.818230
6 9.222673 6.568165
6 7.310563 -0.933885
6 5.401263 -1.011205
6 17.586523 4.346765
6 3.551323 -1.160555
6 2.032393 -1.270575
7 -0.002997 -1.499952
7 11.614816 6.639738
7 14.950416 -0.415720
7 11.868216 -0.611815
7 9.146486 6.523988
7 9.216146 -0.818161
7 17.591716 4.347018
7 14.559716 6.930748
7 7.361906 -0.940072
7 5.374446 -1.006052
7 3.551376 -1.160442
7 2.032446 -1.270462
8 -0.003000 -1.499949
8 15.147995 -0.404903
8 11.868095 -0.611795
8 9.213295 -0.818070
8 9.222575 6.568331
8 7.312755 -0.925769
8 11.614695 6.639761
8 5.401225 -1.011079
8 14.368695 6.842021
8 3.551295 -1.156379
8 2.032365 -1.268009
9 -0.002996 -1.499948
9 15.152434 -0.404958
9 14.372734 6.826572
9 11.732634 -0.617671
9 9.213274 -0.807985
9 9.222524 6.578412
9 7.312694 -0.933758
9 5.374324 -1.000028
9 11.614634 6.639822
9 3.538184 -1.152428
9 2.027484 -1.265368
10 -0.002968 -1.499957
10 14.950415 -0.399294
10 14.372815 6.826783
10 11.864615 -0.624210
10 9.222505 6.578623
10 9.210555 -0.817733
10 7.361845 -0.931757
10 5.402895 -1.010927
10 11.618015 6.639953
10 3.539355 -1.152307
10 2.036565 -1.272937
11 -0.002996 -1.499949
11 15.152477 -0.405038
11 11.868177 -0.611801
11 11.614777 6.639751
11 9.222647 6.568321
11 14.368577 6.826671
11 9.293577 -0.825032
11 7.310617 -0.925719
11 5.376077 -1.006109
11 14.364477 6.826691
11 3.551367 -1.156389
11 2.048587 -1.278499
12 -0.003006 -1.499950
12 15.152566 -0.388923
12 17.586566 4.365820
12 14.368866 6.841860
12 11.868166 -0.611924
12 11.614866 6.639630
12 9.213396 -0.818169
12 9.222756 6.568230
12 7.310646 -0.925790
12 5.376096 -1.006160
12 3.550276 -1.156380
12 2.033146 -1.265570
13 -0.002980 -1.499958
13 14.372958 6.826502
13 15.152558 -0.404943
13 11.868258 -0.624551
13 11.614758 6.639782
13 9.210698 -0.817965
13 9.146458 6.524022
13 7.312888 -0.933798
13 5.403038 -1.011138
13 3.550328 -1.160448
13 2.032518 -1.268048
14 -0.002989 -1.499958
14 11.614698 6.639922
14 14.950498 -0.415464
14 11.868198 -0.624442
14 14.368598 6.842092
14 9.222618 6.578472
14 9.216238 -0.808002
14 7.312918 -0.925698
14 5.372878 -1.005968
14 14.368598 6.842222
14 3.551468 -1.156378
14 2.033218 -1.268048
15 0.085890 -1.497483
15 16.320900 -0.208696
15 16.239300 7.199437
15 19.378900 11.753817
15 13.482500 -0.499698
15 16.672400 -0.249434
15 10.203500 -0.692186
15 17.026200 7.951917
15 10.276600 6.650827
15 13.389700 7.014067
15 7.696570 6.488797
15 7.641470 -0.911501
15 5.785150 -1.014503
15 17.229600 4.492307
15 3.802810 -1.092783
15 20.447900 13.464217
15 20.502000 0.105395
15 1.946630 -1.223653
16 0.114800 -1.495583
16 3.721780 -1.244988
16 12.518140 -0.633658
16 6.477440 -1.078170
16 6.348940 6.196467
16 1.815810 -1.367573
16 9.301440 6.490407
16 12.097740 6.782347
16 10.653040 6.509967
16 16.923540 13.144817
16 15.555040 -0.459648
16 15.822840 9.811917
16 9.360740 -0.861467
16 18.104740 -0.258612
17 -0.392400 -1.447500
17 20.511600 6.721540
17 22.344500 5.989590
17 21.317400 8.009320
17 7.925100 -0.075800
17 5.548500 -1.711100
17 3.025200 -2.807320
17 0.648400 -2.601980
17 10.081800 2.113008
17 11.329000 4.215560
18 1.017800 -1.101580
18 5.907200 2.342750
18 25.440900 1.269930
18 23.870800 0.092500
18 18.832100 -0.435050
18 4.522300 17.120330
18 14.642900 0.774500
18 7.827200 16.877930
18 9.380500 17.898530
18 25.731000 2.662600
18 11.271600 2.491580
18 12.768200 1.627990
18 17.924400 -0.487770
18 4.501100 17.079930
18 16.262100 0.182120
18 9.698000 2.874860
18 19.128100 -0.359010
18 3.667900 1.194440
